pleasantly	O
surprised	O
at	O
.	O

The	O
bathrooms	B-NEU
are	O
a	O
bit	O
dated	O
but	O
in	O
full	O
working	O
order	O
,	O
wifi	B-POS
free	O
and	O
excellent	O
quality	O
.	O

The	O
place	B-POS
was	O
nice	O
and	O
clean	O
enough	O
-	O
and	O
the	O
staff	B-POS
was	O
welcoming	O
and	O
pleasant	O
.	O

View	O
your	O
room	B-NEU
first	O
and	O
check	O
whether	O
the	O
bedding	O
is	O
damp	O
.	O

The	O
breakfast	B-NEU
buffet	I-NEU
in	O
the	O
morning	O
was	O
average	O
.	O

Contacted	O
the	O
sales	O
and	O
they	O
came	O
back	O
the	O
next	O
day	O
with	O
the	O
room	O
requested	O
,	O
unfortunately	O
my	O
grandson	O
was	O
ill	O
and	O
we	O
decided	O
not	O
to	O
move	O
.	O

Their	O
breakfast	B-POS
in	O
the	O
mornings	O
is	O
superb	O
-	O
and	O
they	O
start	O
quite	O
early	O
.	O

I	O
have	O
no	O
hesitation	O
in	O
endorsing	O
this	O
hotel	O
.	O

The	O
bathroom	B-NEU
was	O
too	O
.	O

But	O
since	O
I'm	O
in	O
Vietnam	O
,	O
I	O
feel	O
like	O
my	O
standards	O
as	O
an	O
American	O
should	O
not	O
be	O
used	O
to	O
compare	O
.	O

Quite	O
impressed	O
by	O
the	O
exterior	B-POS
,	O
lobby	B-POS
and	O
the	O
cafe	B-POS
on	O
the	O
ground	O
floor	O
.	O

That	O
is	O
30	O
extra	O
per	O
night	O
which	O
is	O
nearly	O
the	O
cost	B-NEU
of	O
the	O
room	O
itself	O
!	O

The	O
hotel	O
is	O
right	O
in	O
the	O
centre	O
of	O
the	O
city	O
and	O
within	O
walking	O
distance	O
to	O
all	O
the	O
important	O
tourist	O
sites	O
.	O

I	O
would	O
like	O
to	O
commend	O
their	O
bell	B-POS
boys	I-POS
.	O

The	O
staff	B-POS
also	O
helped	O
in	O
negotiating	O
with	O
the	O
taxi	O
fares	O
.	O

The	O
fresh	O
juices	B-POS
,	O
fruits	B-POS
,	O
Vietnamese	O
foods	B-POS
and	O
the	O
fresh	O
breads	B-POS
made	O
us	O
start	O
our	O
day	O
well	O
fueled	O
.	O

All	O
in	O
all	O
,	O
it	O
is	O
a	O
great	O
place	B-POS
and	O
a	O
great	O
value	B-POS
for	O
a	O
fine	O
4	O
star	O
hotel	O
in	O
a	O
good	O
location	B-POS
.	O

They	O
printed	O
our	O
airticket	O
without	O
charge	O
Rooms	B-NEG
have	O
no	O
windows	O
or	O
really	O
small	O
in	O
superior	O
rooms	B-NEG
,	O
but	O
hallways	B-POS
have	O
nice	O
,	O
big	O
,	O
sunny	O
windows	O
,	O
which	O
is	O
inadequate	O
from	O
the	O
terms	O
of	O
planning	O
.	O

Nice	O
hotel	O
,	O
very	O
clean	O
with	O
polite	O
friendly	O
staff	B-POS
.	O

They	O
also	O
booked	O
our	O
tours	O
and	O
made	O
breakfast	B-POS
everyday	O
enjoyable	O
.	O

The	O
real	O
downside	O
is	O
the	O
ridiculously	O
brutal	O
weather	O
which	O
no	O
one	O
controls	O
.	O

It	O
was	O
modern	O
and	O
very	O
clean	O
with	O
a	O
good	O
breakfast	B-POS
served	O
in	O
the	O
ground	O
floor	O
restaurant	O
.	O

Rooms	B-POS
were	O
clean	O
,	O
and	O
staff	B-POS
were	O
very	O
helpful	O
.	O

Only	O
at	O
Intercontinental	O
Saigon	O
.	O

Ideal	O
location	B-POS
if	O
you	O
like	O
to	O
eat	O
in	O
local	O
restaurants	O
and	O
many	O
have	O
pictures	O
of	O
the	O
food	O
with	O
English	O
descriptions	O
.	O

They	O
offer	O
airport	B-POS
transfer	I-POS
which	O
is	O
worth	O
considering	O
as	O
you	O
get	O
pounced	O
on	O
by	O
taxi	O
drivers	O
on	O
arrival	O
at	O
the	O
airport	O
.	O

The	O
breakfast	B-POS
had	O
a	O
wide	O
selection	O
of	O
choices	O
and	O
was	O
pleasant	O
enough	O
.	O

The	O
welcome	O
after	O
our	O
long	O
flight	O
was	O
brilliant	O
and	O
they	O
left	O
presents	O
and	O
a	O
card	O
signed	O
by	O
the	O
manager	O
to	O
congratulate	O
us	O
on	O
our	O
wedding	O
in	O
our	O
room	O
.	O

The	O
service	B-POS
is	O
also	O
very	O
good	O
.	O

It's	O
big	O
and	O
deep	O
enough	O
to	O
do	O
my	O
routine	O
lap	O
,	O
and	O
is	O
hardly	O
crowded	O
especially	O
at	O
night	O
.	O

Beautiful	O
hotel	O
obviously	O
as	O
it	O
is	O
in	O
the	O
5	O
category	O
but	O
the	O
rooms	B-NEG
are	O
a	O
little	O
worn	O
.	O

When	O
we	O
arrived	O
check	B-POS
in	I-POS
was	O
quick	O
and	O
they	O
got	O
us	O
in	O
early	O
to	O
our	O
room	O
.	O

We	O
stayed	O
here	O
for	O
3	O
nights	O
and	O
thoroughly	O
enjoyed	O
our	O
time	O
here	O
.	O

Other	O
city	O
attractions	O
are	O
also	O
very	O
close	O
by	O
.	O

A	O
stones	O
throw	O
away	O
from	O
a	O
beautiful	O
park	O
and	O
a	O
vibrant	O
night	O
market	O
.	O

Very	O
friendly	O
staff	B-POS
with	O
Ty	O
organising	O
various	O
airport	O
pick	O
ups	O
and	O
offering	O
advice	O
on	O
where	O
to	O
visit	O
,	O
eat	O
and	O
even	O
where	O
to	O
get	O
a	O
hair	O
cut	O
.	O

It	O
is	O
also	O
walking	O
distance	O
from	O
district	O
1	O
which	O
has	O
some	O
good	O
shopping	O
and	O
restaurants	O
though	O
we	O
found	O
the	O
ones	O
in	O
the	O
2-3	O
streets	O
just	O
around	O
the	O
hotel	O
just	O
as	O
good	O
if	O
not	O
better	O
and	O
cheaper	O
.	O

This	O
is	O
a	O
good	O
quality	O
4star	O
hotel	O
.	O

They	O
were	O
simply	O
superb	O
,	O
specially	O
the	O
concierge	B-POS
Mr	O
Minh	O
.	O

The	O
reception	B-NEG
has	O
been	O
swallowed	O
up	O
in	O
a	O
swanky	O
luxury	O
shopping	O
mall	O
which	O
means	O
no	O
welcome	O
and	O
is	O
a	O
real	O
shame	O
.	O

Staff	B-POS
are	O
very	O
friendly	O
and	O
helpful	O
,	O
willing	O
to	O
give	O
lots	O
of	O
advice	O
and	O
help	O
book	O
onwards	O
travel	O
.	O

Decent	O
location	B-POS
with	O
nice	O
pool	B-POS
area	I-POS
.	O

The	O
breakfast	B-POS
buffet	I-POS
has	O
to	O
be	O
seen	O
to	O
be	O
believed	O
!	O

I	O
stayed	O
here	O
for	O
3	O
nights	O
and	O
nice	O
hotel	O
for	O
my	O
business	O
trip	O
in	O
Sai	O
gon	O
.	O

A	O
really	O
good	O
hotel	O
,	O
excellently	O
located	O
for	O
walking	O
visits	O
to	O
the	O
war	O
museum	O
,	O
Independent	O
Palace	O
and	O
the	O
local	O
shopping	O
market	O
.	O

I	O
could	O
hear	O
the	O
traffic	O
noise	B-NEG
from	O
my	O
room	O
which	O
was	O
one	O
of	O
the	O
highest	O
floors	O
available	O
.	O

I	O
like	O
my	O
room	B-POS
was	O
located	O
in	O
16th	O
floor	O
.	O

Huge	O
thank	O
you	O
to	O
Loan	O
and	O
Serena	O
.	O

Upgrading	O
some	O
furniture	B-NEU
and	O
elevator	B-NEU
would	O
really	O
please	O
a	O
lot	O
of	O
guests	O
.	O

On	O
the	O
higher	O
price	B-NEU
side	O
by	O
Vietnam	O
standards	O
but	O
excellent	O
by	O
Western	O
standards	O
.	O

Wonderful	O
hotel	O
,	O
with	O
great	O
staff	B-POS
,	O
well	O
designed	O
rooms	B-POS
and	O
located	O
on	O
the	O
the	O
fringe	O
of	O
the	O
Saigon	O
city	O
center	O
.	O

Cons	O
This	O
is	O
a	O
budget	O
hotel	O
so	O
don't	O
expect	O
luxury	O
-	O
e	O
.	O
g	O
.	O
the	O
towels	B-NEG
were	O
a	O
little	O
on	O
the	O
small	O
side	O
.	O

it	O
should	O
be	O
dropped	O
to	O
a	O
2	O
star	O
hotel	O
instead	O
.	O

If	O
we'd	O
felt	O
like	O
creating	O
a	O
swimming	O
pool	O
,	O
we	O
could	O
even	O
have	O
showered	O
at	O
the	O
same	O
time	O
in	O
the	O
separate	O
shower	B-POS
bath	I-POS
with	O
shower	B-POS
function	I-POS
.	O

This	O
Hotel	O
is	O
very	O
nice	O
location	B-POS
in	O
HMC	O
.	O

We	O
went	O
to	O
the	O
Ben	O
Thanh	O
Market	O
to	O
find	O
a	O
pair	O
of	O
sandals	O
for	O
my	O
wife	O
and	O
did	O
not	O
find	O
any	O
thing	O
suitable	O
there	O
.	O

The	O
rooftop	B-POS
has	O
a	O
bargym	O
and	O
split	O
pool	O
poolspa	O
which	O
is	O
a	O
nice	O
spot	O
to	O
sit	O
and	O
drink	O
looking	O
over	O
the	O
city	O
.	O

The	O
place	B-POS
is	O
'livable'	O
with	O
all	O
the	O
amenities	O
available	O
.	O

The	O
hotel	O
was	O
okay	O
but	O
that's	O
all	O
.	O

Hotel	O
was	O
located	O
at	O
the	O
end	O
of	O
a	O
street	O
but	O
it's	O
a	O
walking	O
distance	O
to	O
shops	O
outside	O
.	O

All	O
staff	B-NEU
have	O
been	O
polite	O
and	O
helpful	O
but	O
these	O
two	O
went	O
the	O
extra	O
mile	O
to	O
make	O
our	O
stay	O
memorable	O
.	O

The	O
problem	O
was	O
that	O
we	O
could	O
never	O
quite	O
predict	O
the	O
traffic	O
.	O

The	O
staff	B-POS
are	O
all	O
very	O
friendly	O
and	O
on	O
arrival	O
we	O
were	O
given	O
a	O
very	O
welcoming	O
cold	O
drink	O
.	O

For	O
our	O
return	O
trip	O
,	O
we	O
arranged	O
for	O
the	O
hotel	O
car	O
to	O
send	O
us	O
to	O
the	O
airport	O
at	O
US8	O
.	O

This	O
is	O
quite	O
a	O
family	O
friendly	O
hotel	O
to	O
be	O
staying	O
in	O
.	O

The	O
service	B-POS
and	O
products	B-POS
are	O
ok	O
.	O

The	O
trip	O
to	O
Vietnam	O
for	O
us	O
was	O
practically	O
ruin	O
by	O
staying	O
in	O
this	O
hotel	O
.	O

We	O
ended	O
up	O
booking	O
a	O
second	O
night	O
here	O
in	O
our	O
pool-facing	O
suite	O
.	O

If	O
you	O
check	B-NEU
in	I-NEU
to	O
this	O
hotel	O
,	O
is	O
better	O
to	O
make	O
payment	O
via	O
on	O
line	O
before	O
check	O
in	O
.	O

duc	O
vuong	O
is	O
located	O
near	O
the	O
end	O
of	O
the	O
pham	O
ngu	O
lao	O
street	O
,	O
so	O
be	O
prepared	O
for	O
some	O
walking	O
from	O
ben	O
thanh	O
market	O
.	O

The	O
breakfast	B-POS
,	O
provided	O
with	O
our	O
room	B-NEU
rate	I-NEU
,	O
was	O
superb	O
.	O

If	O
you	O
are	O
after	O
a	O
base	O
to	O
go	O
exploring	O
then	O
this	O
will	O
do	O
you	O
.	O

The	O
front	O
desk	O
staff	B-POS
were	O
pleasant	O
and	O
helpful	O
.	O

The	O
Nikko	O
is	O
not	O
quite	O
in	O
the	O
heart	O
of	O
Saigon	O
,	O
in	O
District	O
1	O
but	O
outside	O
of	O
the	O
main	O
hustle	O
and	O
bustle	O
.	O

My	O
only	O
complaint	O
is	O
that	O
they	O
allowed	O
smoking	B-NEG
in	O
the	O
foyer	O
seating	O
area	O
.	O

Huong	O
Sen	O
Hotel	O
in	O
District	O
1	O
HCMC	O
was	O
a	O
delightful	O
Hotel	O
to	O
arrive	O
at	O
for	O
the	O
start	O
of	O
a	O
Vietnam	O
adventure	O
.	O

The	O
value	B-POS
was	O
great	O
and	O
in	O
a	O
superb	O
location	B-POS
�	O
right	O
in	O
the	O
tourist	O
district	O
.	O

The	O
selection	B-POS
offered	O
in	O
the	O
lounge	O
was	O
good	O
.	O

The	O
Manager	B-NEU
seemed	O
disappointed	O
when	O
we	O
didn�t	O
accept	O
the	O
airport	B-NEG
transfer	I-NEG
for	O
a	O
cost	O
of	O
10	O
�	O
a	O
taxi	O
is	O
6	O
or	O
7	O
only	O
,	O
so	O
there	O
really	O
is	O
no	O
need	O
to	O
pay	O
a	O
premium	O
.	O

Majestic	O
Saigon	O
is	O
well	O
located	O
if	O
you	O
want	O
to	O
be	O
close	O
to	O
the	O
river	O
,	O
but	O
not	O
central	O
in	O
District	O
1	O
.	O

I	O
also	O
hate	O
the	O
creepy	O
corridors	B-NEG
of	O
the	O
rooms	O
!	O

It	O
was	O
quite	O
relaxing	O
to	O
sit	O
in	O
the	O
large	O
bar	B-POS
area	I-POS
,	O
especially	O
during	O
happy	O
hour	O
,	O
and	O
just	O
watch	O
the	O
comings	O
and	O
goings	O
.	O

The	O
only	O
down	O
side	O
the	O
gym	O
the	O
treadmill	O
was	O
too	O
noisy	B-NEG
.	O

When	O
we	O
organised	O
our	O
trip	O
of	O
Vietnam	O
there	O
seemed	O
to	O
be	O
a	O
lot	O
of	O
boutique	O
type	O
hotels	O
very	O
reasonably	O
priced	O
and	O
well	O
rated	O
by	O
my	O
travel	O
bible	O
TripAdvisor	O
.	O

It	O
is	O
new	O
and	O
clean	O
.	O

Every	O
morning	O
I	O
had	O
to	O
wait	O
for	O
a	O
treadmill-	B-NEG
even	O
at	O
5	O
:	O
50am	O
.	O

Therefore	O
i	O
have	O
a	O
clear	O
view	B-POS
of	O
what	O
luxury	O
hotel	O
is	O
.	O

Upon	O
arrival	O
it	O
took	O
the	O
front	B-NEU
desk	I-NEU
staff	I-NEU
a	O
little	O
convincing	O
that	O
we	O
had	O
pre-paid	O
our	O
accommodation	O
online	O
with	O
--	O
.	O

Staff	B-POS
are	O
excellent	O
,	O
food	B-POS
is	O
beautiful	O
and	O
rooms	B-POS
are	O
very	O
comfy	O
.	O

We	O
especially	O
liked	O
that	O
Haivenu	O
uses	O
locally-owned	O
hotels	O
.	O

And	O
the	O
neighborhood	O
is	O
surrounded	O
with	O
a	O
lot	O
of	O
good	O
restaurant	O
too	O
.	O

Friendly	O
staff	B-POS
,	O
concierge	B-POS
Quang	O
Thanh	O
was	O
very	O
helpful	O
.	O

Keep	O
in	O
mind	O
we	O
are	O
talking	O
budgetmidrange	O
accommodation	O
here	O
.	O

A	O
lot	O
of	O
wood	O
everywhere	O
.	O

Lack	O
of	O
water	B-NEG
and	O
tea	B-NEG
refills	O
in	O
room	O
disappointing	O
.	O

And	O
I	O
like	O
the	O
complimentary	O
fruit	B-POS
plate	I-POS
that	O
the	O
hotel	O
provides	O
to	O
their	O
guests	O
.	O

Mr	O
Chung	O
the	O
staff	B-POS
were	O
very	O
helpful	O
able	O
to	O
point	O
me	O
in	O
the	O
right	O
direction	O
for	O
anything	O
I	O
needed	O
.	O

This	O
is	O
by	O
far	O
the	O
best	O
two	O
star	O
hotel	O
anywhere	O
,	O
I	O
think	O
.	O

If	O
you	O
don't	O
need	O
the	O
pool	B-NEU
option	O
,	O
there	O
are	O
plenty	O
of	O
3	O
star	O
hotels	O
in	O
the	O
vicinity	O
that	O
offer	O
better	O
value	O
.	O

Breakfast	B-POS
was	O
good	O
with	O
an	O
amazing	O
choice	O
and	O
good	O
service	B-POS
.	O

I	O
think	O
this	O
hotel	O
suits	O
you	O
best	O
.	O

After	O
allowing	O
our	O
absence	O
from	O
the	O
gala	O
,	O
we	O
actually	O
stayed	O
and	O
liked	O
the	O
hotel	O
and	O
its	O
services	B-POS
.	O

Booked	O
this	O
due	O
to	O
lonely	O
planet	O
review	O
.	O

But	O
until	O
morning	O
the	O
damp	O
smell	B-NEG
was	O
still	O
.	O

At	O
first	O
we	O
got	O
a	O
room	B-NEG
on	O
the	O
second	O
floor	O
but	O
it	O
looked	O
like	O
it	O
was	O
still	O
under	O
construction	O
with	O
wires	O
coming	O
out	O
of	O
the	O
walls	O
.	O

Therefore	O
,	O
it�s	O
surrounded	O
by	O
loads	O
of	O
places	O
to	O
eat	O
,	O
drink	O
and	O
book	O
tours	O
etc	O
.	O

this	O
hotel	O
is	O
ok	O
if	O
you	O
are	O
transiting	O
overnight	O
and	O
need	O
to	O
be	O
at	O
the	O
airport	O
in	O
early	O
.	O

Breakfast	B-POS
buffet	I-POS
has	O
a	O
huge	O
choice	O
.	O

Overall	O
,	O
my	O
experience	O
staying	O
in	O
the	O
hotel	O
is	O
good	O
,	O
I	O
will	O
give	O
a	O
rating	O
for	O
7	O
out	O
of	O
10	O
if	O
not	O
for	O
the	O
credit	O
card	O
swipe	O
.	O

The	O
picture	O	
on	O
the	O
website	O
look	O
nothing	O
like	O
the	O
real	O
room	B-NEG
.	O

Stayed	O
a	O
few	O
nights	O
at	O
the	O
Caravelle	O
.	O

The	O
location	B-POS
is	O
great	O
as	O
this	O
hotel	O
is	O
located	O
in	O
District	O
1	O
.	O

Coffee	B-NEU
,	O
teas	B-NEU
,	O
juices	B-NEU
.	O

The	O
room	B-POS
was	O
very	O
comfortable	O
with	O
a	O
great	O
view	B-POS
.	O

and	O
the	O
roof	B-NEU
top	I-NEU
pool	I-NEU
.	O

Within	O
walking	O
to	O
many	O
tourist	O
attractions	O
but	O
still	O
many	O
locals	O
in	O
area	O
.	O

Rooms	B-NEU
towards	O
the	O
rear	O
a	O
little	O
better	O
to	O
minimise	O
construction	O
noise	B-NEG
across	O
roadh	O

We	O
had	O
two	O
nights	O
here	O
and	O
found	O
it	O
to	O
be	O
a	O
quiet	O
and	O
comfortable	O
oasis	O
amidst	O
the	O
hustle	O
and	O
bustle	O
of	O
ho	O
chi	O
Minh	O
city	O
.	O

As	O
mentioned	O
by	O
several	O
other	O
reviewers	O
the	O
pool	B-NEG
is	O
full	O
of	O
adults	O
and	O
children	O
having	O
swimming	O
lessons	O
which	O
may	O
be	O
a	O
little	O
off-putting	O
,	O
as	O
they	O
come	O
at	O
any	O
angle	O
,	O
but	O
this	O
did	O
not	O
put	O
me	O
off	O
.	O

We	O
got	O
our	O
room	B-POS
upgraded	O
and	O
it	O
was	O
super	O
affordable	O
.	O

Get	O
a	O
Club	O
Access	O
room	B-NEU
if	O
possible	O

Location	B-POS
is	O
very	O
convenient	O
for	O
business	O
and	O
sightseeing	O
.	O

Room	B-POS
-	O
a	O
Rex	O
Suite	O
-	O
big	O
,	O
nice	O
and	O
clean	O
.	O

Excellent	O
service	B-POS
and	O
the	O
facilities	B-POS
was	O
beyond	O
expectation	O
.	O

Greetings	O
from	O
Sebastiaan	O
Sharon	O
from	O
the	O
Netherlands	O
!	O

The	O
bed	B-POS
was	O
super	O
comfy	O
and	O
there	O
was	O
a	O
range	O
of	O
different	O
pillows	B-POS
to	O
choose	O
from	O
.	O

I	O
really	O
could	O
have	O
stood	O
under	O
the	O
rain	B-POS
shower	I-POS
for	O
hours	O
the	O
bathroom	I-POS
itself	O
was	O
very	O
well	O
fitted	O
out	O
as	O
a	O
5	O
star	O
hotel	O
should	O
be	O
,	O
we	O
had	O
no	O
bath	B-NEU
in	O
our	O
room	O
though	O
.	O

We	O
were	O
also	O
surprised	O
that	O
the	O
hotel	O
ran	O
out	O
of	O
juice	B-NEG
,	O
cheese	B-NEG
and	O
ham	B-NEG
during	O
our	O
first	O
breakfast	B-NEG
.	O

So	O
be	O
sure	O
you	O
get	O
the	O
right	O
one	O
!	O

Also	O
if	O
you	O
walk	O
a	O
little	O
further	O
,	O
you	O
will	O
find	O
another	O
mall	O
with	O
out	O
ac	O
but	O
stuffs	O
are	O
cheaper	O
.	O

It	O
actually	O
felt	O
like	O
I	O
was	O
sleeping	O
on	O
the	O
ground	O
with	O
a	O
sheet	O
underneath	O
me	O
.	O

Check	B-POS
in	I-POS
check	B-POS
out	I-POS
handled	O
quickly	O
professionally	O
all	O
the	O
staff	B-POS
we	O
encountered	O
were	O
very	O
friendly	O
and	O
spoke	O
good	O
english	O
.	O

Our	O
family	O
stayed	O
at	O
the	O
Lotte	O
Legend	O
in	O
July	O
of	O
2016	O
.	O

There	O
was	O
also	O
no	O
iron	B-NEG
in	O
the	O
room	O
.	O

All	O
smiles	O
and	O
happy	O
to	O
help	O
with	O
anything	O
you	O
need	O
.	O

Provided	O
some	O
tips	O
on	O
negotiating	O
some	O
problems	O
we	O
were	O
having	O
with	O
some	O
goods	O
we	O
had	O
ordered	O
from	O
local	O
shops	O
.	O

They	O
have	O
good	O
gym	B-POS
and	O
nice	O
pool	B-POS
as	O
well	O
.	O

The	O
bed	B-NEG
is	O
just	O
springs	O
basically	O
,	O
I	O
felt	O
like	O
the	O
were	O
going	O
to	O
poke	O
out	O
at	O
me	O
throughout	O
the	O
night	O
,	O
the	O
pillows	B-NEU
?	O

We	O
walked	O
round	O
the	O
local	O
streets	O
and	O
walked	O
back	O
to	O
the	O
hotel	O
from	O
town	O
with	O
no	O
problems	O
other	O
than	O
getting	O
lost	O
a	O
couple	O
of	O
times	O
!	O

The	O
elevators	B-NEG
in	O
the	O
hotel	O
are	O
quite	O
slow	O
and	O
getting	O
up	O
to	O
your	O
rooms	O
at	O
the	O
end	O
of	O
a	O
long	O
day	O
took	O
awhile	O
.	O

Would	O
stay	O
again	O
at	O
this	O
hotel	O
,	O
however	O
,	O
will	O
take	O
think	O
carefully	O
before	O
returning	O
to	O
this	O
city	O
because	O
of	O
the	O
danger	O
when	O
walking	O
around	O

The	O
bed	B-POS
and	O
pillows	B-POS
are	O
wonderful	O
.	O

Good	O
sized	O
room	B-POS
with	O
loads	O
of	O
character	O
,	O
parquet	O
floors	O
etc	O
.	O

As	O
a	O
result	O
,	O
we	O
waited	O
for	O
25	O
minutes	O
.	O

Every	O
fine	O
detail	O
is	O
thought	O
of	O
.	O

A	O
good	O
recommendation	O
and	O
they	O
were	O
a	O
little	O
slow	O
getting	O
it	O
fixed	O
,	O
but	O
that	O
is	O
a	O
very	O
minor	O
criticism	O
.	O

A	O
pity	O
I	O
was	O
rushed	O
for	O
time	O
and	O
couldn't	O
really	O
enjoy	O
it	O
.	O

Staff	B-POS
Kelly	O
and	O
Julia	O
are	O
extremely	O
friendly	O
and	O
always	O
service	B-POS
with	O
a	O
smile	O
and	O
always	O
willing	O
to	O
help	O
with	O
good	O
recommendation	O
.	O

From	O
the	O
busboys	B-POS
to	O
the	O
front	B-POS
desk	I-POS
staff	I-POS
to	O
the	O
maids	B-POS
and	O
the	O
waitresses	B-POS
this	O
was	O
a	O
pleasant	O
visit	O
.	O

Prices	B-POS
are	O
very	O
reasonable	O
compared	O
to	O
what	O
I	O
would	O
pay	O
back	O
home	O
in	O
Australia	O
but	O
I	O
also	O
know	O
there	O
were	O
cheaper	O
spa	B-NEG
options	O
outside	O
the	O
hotel	O
,	O
I	O
just	O
chose	O
to	O
stay	O
in	O
.	O

Despite	O
the	O
central	O
location	B-NEU
it	O
was	O
quiet	B-POS
and	O
we	O
had	O
no	O
trouble	O
sleeping	O
.	O

The	O
hotel	O
booked	O
us	O
on	O
a	O
very	O
good	O
tour	O
Le	O
Rives	O
of	O
the	O
Cu	O
Chi	O
tunnels	O
.	O

For	O
the	O
price	B-NEU
you	O
pay	O
,	O
I	O
don't	O
think	O
that's	O
too	O
awesome	O
.	O

They	O
are	O
not	O
al	O
all	O
thick	O
and	O
luxurious	O
,	O
which	O
is	O
a	O
shame	O
.	O

We	O
had	O
dinner	B-NEU
and	O
drinks	B-NEU
in	O
the	O
M	O
bar	O
on	O
the	O
8th	O
floor	O
with	O
spectacular	O
views	B-POS
of	O
the	O
river	O
below	O
.	O

We	O
arrived	O
in	O
Ho	O
Chi	O
Minh	O
before	O
midnight	O
and	O
the	O
first	O
few	O
hostels	O
we	O
looked	O
at	O
were	O
either	O
fully	O
booked	O
or	O
did	O
not	O
have	O
rooms	B-NEU
for	O
three	O
people	O
.	O

It	O
included	O
an	O
assortment	O
of	O
hot	O
dishes	B-NEU
in	O
addition	O
to	O
the	O
usual	O
trays	O
of	O
bread	B-NEU
,	O
fruit	B-NEU
and	O
other	O
items	O
.	O

Breakfast	B-POS
was	O
hilarious	O
each	O
morning	O
as	O
the	O
dude	O
would	O
jump	O
from	O
front	O
counter	O
then	O
make	O
us	O
breakfast	O
and	O
was	O
the	O
happiest	O
guy	O
you	O
will	O
ever	O
meet	O
whilst	O
doing	O
so	O
.	O

I	O
really	O
enjoyed	O
my	O
time	O
at	O
this	O
hotel	O
and	O
found	O
it	O
to	O
be	O
such	O
great	O
value	B-POS
that	O
we	O
cancelled	O
a	O
weekend	O
in	O
Singapore	O
just	O
to	O
stay	O
longer	O
here	O
.	O

I	O
was	O
really	O
impressed	O
with	O
the	O
staff	B-POS
here	O
and	O
there	O
is	O
a	O
really	O
nice	O
energy	O
in	O
this	O
hotel	O
.	O

The	O
same	O
evening	O
,	O
I	O
wanted	O
to	O
check	O
my	O
e-mail	O
on	O
the	O
hotel's	O
free	O
computers	B-NEG
,	O
but	O
they	O
didn't	O
work	O
.	O

Located	O
in	O
the	O
backpacker	O
area	O
,	O
leads	O
right	O
out	O
to	O
the	O
very	O
busy	O
and	O
touristy	O
street	O
.	O

Swimming	B-NEU
pool	I-NEU
is	O
cold	O
but	O
ok	O
for	O
relaxing	O
.	O

Stayed	O
here	O
a	O
couple	O
of	O
times	O
now	O
.	O

Service	B-POS
and	O
room	B-POS
was	O
perfect	O
for	O
the	O
price	B-NEU
we	O
payed	O
.	O

My	O
gf	O
and	O
I	O
absolutely	O
did	O
not	O
take	O
anything	O
out	O
of	O
the	O
minibus	O
.	O

The	O
staff	B-POS
were	O
very	O
helpful	O
and	O
tried	O
their	O
best	O
to	O
provide	O
the	O
best	O
service	B-POS
to	O
us	O
.	O

Anytime	O
we	O
walk	O
in	O
they	O
served	O
us	O
green	B-NEU
tea	I-NEU
.	O

Restoran	O
halal	O
also	O
have	O
near	O
the	O
hotel	O
.	O

We	O
had	O
an	O
interior	B-NEU
room	I-NEU
,	O
so	O
while	O
there	O
wasn't	O
much	O
natural	O
light	B-NEG
,	O
it	O
was	O
very	O
quiet	O
for	O
sleeping	O
-	O
so	O
I	O
would	O
request	O
that	O
if	O
it's	O
a	O
concern	O
!	O

Our	O
room	B-POS
was	O
beautifully	O
appointed	O
and	O
well	O
serviced	O
.	O

Every	O
room	B-NEU
are	O
also	O
equipped	O
with	O
designer	O
furniture	B-NEU
and	O
furnishings	O
,	O
and	O
the	O
view	B-POS
from	O
any	O
floor	O
or	O
room	O
onto	O
the	O
cityscape	O
below	O
are	O
fabulous	O
into	O
any	O
directions	O
.	O

605	O
is	O
a	O
deluxe	O
room	I-NEU
situated	O
at	O
the	O
rear	O
of	O
the	O
hotel	O
and	O
has	O
a	O
window	B-NEU
that	O
views	O
over	O
the	O
rooftops	O
.	O

The	O
hotel	O
was	O
incredible	O
,	O
although	O
you	O
can	O
find	O
cheaper	O
hotels	O
in	O
HCMC	O
,	O
it	O
is	O
difficult	O
to	O
find	O
one	O
in	O
this	O
price	B-POS
range	O
as	O
luxurious	O
.	O

For	O
the	O
price	B-POS
of	O
the	O
rooms	O
this	O
place	O
could	O
not	O
have	O
been	O
any	O
better	O
.	O

The	O
30	O
discount	O
made	O
it	O
not	O
much	O
more	O
than	O
outside	O
prices	B-NEG
and	O
saved	O
the	O
hassle	O
of	O
finding	O
a	O
good	O
place	O
.	O

A	O
stone	O
throw	O
away	O
from	O
Go	O
2	O
Bar	O
and	O
Buffalo	O
Bar	O
.	O

But	O
they	O
made	O
up	O
really	O
well	O
by	O
providing	O
us	O
an	O
exclusive	O
taxi	O
free	O
of	O
cost	O
,	O
yes	O
,	O
free	O
of	O
cost	O
,	O
to	O
Cu	O
Chi	O
tunnel	O
and	O
back	O
.	O

Therefore	O
